time,x,y,x',y',x'',y'',y''/y',bounce?
2552.127197265625,167,568,0,0,0,0,0,False
2575.68408203125,67,637,0,0,0,0,0,False
2589.588623046875,166,569,0,0,0,0,0,False
2603.16015625,166,570,0,0,0,0,0,False
2616.21337890625,166,569,-3.132286853971838,-3.132286853971838,0.754937698101221,-0.5208698819874726,0.1662906069177519,True
2629.44091796875,166,569,0.45307842475657434,0.45307842475657434,-0.12889859704844406,0.0889200089926594,0.1962574338878164,True
2642.765380859375,166,569,0.3396661209947082,0.3396661209947082,-0.054932231858020736,0.039711200514948156,0.11691245626338705,False
2656.7734375,166,569,-0.12077069658243644,-0.12077069658243644,0.023914234740473002,-0.017013569686237535,0.1408749818266081,False
2670.453369140625,166,570,-0.009715895735549386,-0.009715895735549386,0.0025471889649124153,0.004267144649501619,-0.4391920997966878,False
2684.46630859375,166,569,-0.019363596759925404,-0.019363596759925404,0.0025021048967151845,-0.004557087586297512,0.23534303274321375,False
2698.70361328125,166,569,-0.043438435110513346,-0.043438435110513346,0.0037628717660734006,-0.006981941278708328,0.16073187859887933,False
2713.68359375,166,570,-0.03529070512108979,-0.03529070512108979,0.002530413463280895,-0.0007876798284672311,0.022319753197464796,False
2727.193603515625,166,570,-0.0251280132736686,-0.0251280132736686,0.0016933330038912447,0.00014723735095214464,-0.005859490336485663,False
2740.712890625,166,570,-0.021894938060977222,-0.021894938060977222,0.0012850134307859143,-0.0006220563968143994,0.028410968557297467,False
2755.466064453125,167,569,-0.043566402616525154,-0.043566402616525154,0.0011907695572244306,-0.0015643184201187706,0.03590653178064809,False
2768.474365234375,167,570,-0.0399083201995343,-0.0399083201995343,0.0008073930434008667,-8.625453429429538e-05,0.002161317085335551,False
2783.25,167,569,-0.011633136061134097,-0.011633136061134097,-0.0004251027404930678,-0.0005045465902335577,0.04337150254085227,False
2797.8271484375,167,570,-0.013284190116397221,-0.013284190116397221,-5.955675857586474e-05,9.196308412431678e-06,-0.0006922746762770503,False
2811.5234375,67,638,13.560324321675665,13.560324321675665,-1.1193318402904517,0.73927453877508,0.0545174673730611,True
2825.5341796875,167,569,-23.68142235275892,-23.68142235275892,3.0639149707811435,-2.045517241181847,0.08637645200156407,True
2840.046630859375,167,569,268.1862580711793,268.1862580711793,-63.457344071933804,39.51336789607615,0.147335542768895,True
2854.0595703125,167,569,-5.859624087948722,-5.859624087948722,1.2527829084132822,-0.7767312573558056,0.1325564994780605,False
2871.626220703125,167,569,1.561934945896107,1.561934945896107,-0.28612838522320055,0.18186053317680742,0.11643284738243125,False
2886.845458984375,167,570,-0.18886661789278664,-0.18886661789278664,0.03989538090795107,-0.03134815379549668,0.1659803841740418,False
2900.352783203125,167,570,-0.23527837310993394,-0.23527837310993394,0.033336183899575614,-0.024480517651500805,0.10404916239395395,False
2914.620849609375,167,570,-0.2401166689224548,-0.2401166689224548,0.025603539348782768,-0.019588687238362396,0.0815798725105941,False
2928.437744140625,168,570,-0.038606807711988156,-0.038606807711988156,-0.001088051441253019,0.0037809160107045965,-0.09793391981307352,False
2942.538818359375,168,570,0.06650713130096758,0.06650713130096758,-0.009735402662664417,0.0059376902803019984,0.08927900157701756,False
2956.976806640625,168,570,-0.14527274298414045,-0.14527274298414045,0.007803872311471319,-0.006654682239649056,0.04580819569418851,False
2970.515380859375,168,570,-0.10393136369557991,-0.10393136369557991,0.005034178944683579,-0.0034099245768979647,0.032809389347433195,False
2984.5341796875,168,570,0.0524152922650359,0.0524152922650359,-0.003076839519477298,0.001084647576644719,0.020693342148322677,False
2998.541748046875,168,570,0.07474076980211719,0.07474076980211719,-0.0038379104657191845,0.002478364547456148,0.03315947312314066,False
3013.357421875,168,569,0.009865074193792856,0.009865074193792856,-0.0003214574917888456,-0.0010677050622956742,-0.10823081928440827,False
3027.037109375,168,568,0.005581299545134176,0.005581299545134176,-9.874477533733622e-05,-0.0017744947353450376,-0.3179357640627006,False
3040.617919921875,169,569,-0.05362054240004542,-0.05362054240004542,0.0018441418084931588,-0.000579104950859882,0.010800057681986289,False
3056.634765625,168,569,-0.02359753954380966,-0.02359753954380966,0.0008992960153198884,0.0004657206280163602,-0.019735982522742827,False
3073.14794921875,168,569,-0.003993193275974399,-0.003993193275974399,0.00026144468797012146,0.001031924533645464,-0.25842088332016916,False
3087.9599609375,169,568,-0.02505045304619305,-0.02505045304619305,0.0006264274520660369,-0.0005040462763015142,0.020121243930081925,False
3104.01318359375,67,637,12.507077748220519,12.507077748220519,-0.9498811982898338,0.6453462836270355,0.0515984866024243,False
3118.21435546875,68,637,-8.654132982899144,-8.654132982899144,1.5816689607064047,-0.9959908881742027,0.11508846583965303,False
3132.651123046875,68,637,4.104100783888836,4.104100783888836,-0.858333252748084,0.5601834128271789,0.1364935810120086,False
3146.795654296875,68,637,-0.940749869269019,-0.940749869269019,0.20488010231850404,-0.12359473409110186,0.1313789543092229,False
3161.365966796875,67,637,0.34152004378918943,0.34152004378918943,-0.05656255589094814,-0.07426271388917935,-0.2174476000448735,False
3175.474853515625,67,637,-0.12174833470500086,-0.12174833470500086,0.024447252078871416,0.016808482682333054,-0.13805924099956202,False
3189.540283203125,68,637,0.1781785345467351,0.1781785345467351,-0.03087760326085064,0.029778387205024764,0.167126681565641,False
3203.69873046875,67,637,0.05314176219945781,0.05314176219945781,-0.0033900031098239736,0.027778450616737903,0.5227235505002,False
3218.109375,67,637,0.11701283755790019,0.11701283755790019,-0.008138903672454184,0.00376437692715821,0.03217063192143788,False
